video_id,comment
0qV4mpc8QiA,"Gun and Illfonic are making another horror game? 3rd time’s the charm. I love TCM and KKFOS but the only love they were given post launch were mostly cosmetics, only TCM got a few new characters. (This obviously doesn’t need multiple characters, it’s just Michael) Also, by multiplayer and single player do they mean how Friday the 13th had multiplayer with small single player challenges?"
0qV4mpc8QiA,Why do they keep getting these ip when the fuck up every one and then drop support for it shortly after
0qV4mpc8QiA,Is it me or is the voice over sound like its AI generated? It sounds so off to me for some reason.
0qV4mpc8QiA,What is it with IllFonic and running animations
0qV4mpc8QiA,"Their about to remove Michael Myers from dead by daylight, aren’t they?"
0qV4mpc8QiA,When has Michael ever walked swaying side to side? Little nitpick.
0qV4mpc8QiA,"Gun Interactive...  not buying. Dogsh1t companies. Sell Texas Chainsaw Massacre, you butchered all of your games.Why would I ever want to buy another one?"
0qV4mpc8QiA,Will it reach its full potential after year 1 of release?
0qV4mpc8QiA,So what is this just a remake of the Atari 2600 game?
0qV4mpc8QiA,Is it gonna be on xbox??
0qV4mpc8QiA,Is this a Remake of the Atari 2600 game?
0qV4mpc8QiA,Why his shoulders so narrow though?
0qV4mpc8QiA,Is this AI? Looks cheap af
0qV4mpc8QiA,"Pls don't be yet another asimetric multiplayer game, so many nice horror IP's end up just trying to emulate Dead by Deadlight, I can count at least 3 or 4, Friday the 13th, Killer Clowns from Outer Space, Evil Dead and possibly Hellraiser?"
0qV4mpc8QiA,"So the killer clowns, Friday the 13th style?"
0qV4mpc8QiA,What i wish Friday the 13th game would be. Singe player
0qV4mpc8QiA,And we're sure it won't be cancelled like the millions of other games these days?
0qV4mpc8QiA,Who is ready for some half-asses patches that break then game? 😂 if ya’ll know Gun’s history…..
0qV4mpc8QiA,everyone's getting on the train hellraiser is driving huh?
0qV4mpc8QiA,We're getting this before Billie Bust Up?
0qV4mpc8QiA,"Hopefully I’m not missing any horror villain games so far. So we had Alien Isolation, Friday the 13th, Predator, Evil Dead, Texas Chainsaw Massacre and now we have two upcoming games which is Hellraiser and Halloween! Bruh I hope other devs do Nightmare on Elm Street, Childs Play, Scream, Jeepers Creepers, IT, Saw. Who else am I missing that needs a proper game? Any suggestions or thoughts or information about any other horror icons joining in having their own single player experience?"
0qV4mpc8QiA,Can we not blow our fuckin ear drums out in the next trailer? thanks.
0qV4mpc8QiA,Can we get A Nightmare On Elm Street 1984-2003 with Wes Craven as an executive producer?! Freddy Vs Jason as the final mission!
0qV4mpc8QiA,Is this why there is an updated Myers gameplay on one of the hotfix patches in DBD?
0qV4mpc8QiA,What is the name of this new Michael Myers game
0qV4mpc8QiA,This mean he’s leaving DBD as a playable character?
0qV4mpc8QiA,Why is this narrated by Ringo Starr?
0qV4mpc8QiA,Is Gun going to abandon this game just like TCM? This studio doesn't deserve money after the incompetence they showed w TCM.
0qV4mpc8QiA,Did Gun kick TCM to the curb so they could focus on making this ?
0qV4mpc8QiA,Anybody know what system it would be for?
0qV4mpc8QiA,Why is his frame so small
0qV4mpc8QiA,Can you get a good single player nightmare on elm street game
0qV4mpc8QiA,When they say single player. Hopefully they don’t just mean the same default missions with static character art having text bubbles over them.
0qV4mpc8QiA,How exciting? This seems like a hard task to tackle. I am pumped.
0qV4mpc8QiA,Why make games for it to only last 1 year? I will never support another Gun IP again after the tragedy of what was Texas Chainsaw Massacre the Game.
0qV4mpc8QiA,Why didn’t they just use Donald Pleasance’s actual voiceover from the movie?
0qV4mpc8QiA,"How do you do a single player Halloween game, lol"
0qV4mpc8QiA,Will Myers have a sidekick like in the recent movie ? ^^
0qV4mpc8QiA,What in the blue hell is that narration?
0qV4mpc8QiA,Did Dead by Daylight have to suffer another loss for this to happen?
0qV4mpc8QiA,1963? I thought it was in 1978?
0qV4mpc8QiA,How many times have we killed him & yet hes just like chucky keeps coming back smh
0qV4mpc8QiA,Why does it look lower budget than The Texas Chainsaw Massacre game if it's made by the same people?
0qV4mpc8QiA,so its that friday the 13th game but they have the rights this time?
0qV4mpc8QiA,Is this a joke? 2026 game with 2000 graphics. Games are getting laughable. The voice over shows all the hopes I have for this game.
0qV4mpc8QiA,So they will cut him from DbD now?
0qV4mpc8QiA,how does GUN have ANOTHER IP to butcher?
0qV4mpc8QiA,"Is it gonna be like every other horror movie video game, where it gets worse over time and then just stop getting supported?"
0qV4mpc8QiA,I wonder if Myers will be pulled from Dead by Daylight too.
0qV4mpc8QiA,I wonder if it's gonna be like Friday the 13th the game or if it's gonna be a story game
0qV4mpc8QiA,So how long after launch will this one shit down Gun.?
0qV4mpc8QiA,Why does Michael's head look so much bigger than his body?
0qV4mpc8QiA,asymmetric stealth horror =\    wHY CAN'T WE HAVE STORY DRIVEN HORROS GAMES WITH THESE BIG IPS?
0qV4mpc8QiA,i wonder if they're gonna use different stages from all the movies
0qV4mpc8QiA,How about a Nightmare on Elm Street Game?
0qV4mpc8QiA,Why does this studio keep getting these movie rights to games? After how both TCM and F13 games were handled?!
0qV4mpc8QiA,"I haven’t seen the video, nor have I seen who the developer is, but just from the title I’m already imagining it’s the same people who made Friday the 13th and The Texas Chainsaw Massacre, only to then abandon them. Am I right? What’s next, an asymmetrical game of The Hills Have Eyes?"
0qV4mpc8QiA,This smells like TCM and Friday the 13th combined. Just set in Haddonfield.....Do we get to be the teens or Dr. Loomis??
0qV4mpc8QiA,Is this from the same people who made Friday the 13th?
0qV4mpc8QiA,So do u run around killing horney teenagers? Or is this another hide and seek with no weapons?
0qV4mpc8QiA,Did they get the intern to voice this intro?
0UIk3mqYzIg,What is the name of actress?
0UIk3mqYzIg,What is the name of the movie and please translate it in English
0UIk3mqYzIg,what is the name of the movie😅😅
0UIk3mqYzIg,What is the title of this?
0UIk3mqYzIg,What is the name of the series?
1AwrtwRxvlw,"37:37 to ten cały ""family pack""?"
1n25hdAvY7k,16:51 යකො අලුපාට criminal wtf??
1xRwTViv6b4,How about that Jamie Carragher impression LMAO!!🤣
1xRwTViv6b4,Why abandon formation? Cause this formation might get the team relegated. Just agenda's by all these youtubers. We have seen it before where a team sets up for a certain time until all the transfers are made
1xRwTViv6b4,"Casemiro, Rashford, Antony... who the hell is going to be dumb enough to pay a transfer fee and/or those wages for any of those guys?"
1xRwTViv6b4,When is the panic button hitting?? Relegation is on the rise now….
1xRwTViv6b4,RVN was doing ok in his 5/6 game stint …why change?
1xRwTViv6b4,Did Glazer instantly take 3/4 of the billion they paid for the club straight out? 17:57
1xRwTViv6b4,What Squad is worse: Mourinio’s 2nd Amrim’s now?  After a billion spent 10:48 10:48
1xRwTViv6b4,"Poor old Ragnick clearly stated the problem when he was in charge. He talked about the club needing ""open heart surgery"". He also said that it would only take 2-3 transfer windows. If the club got its finger out, counting the current window as the first of these three windows, by January 2026 the surgery could be complete! But we are nearing the end of this window and nobody has been moved out and nobody has come in! What's going on? If it's cash, the combined wages of Rashford, Casemiro, Shaw and Mount must be over £3 million a month. Wouldn't it make sense to give them all free transfers and get the wage bill down?"
1xRwTViv6b4,"Morning, is Amorin the only world class assest utd have?"
1xRwTViv6b4,"How do you solve a problem like united. Get deadwood out even if it means sacking them brake financial fair play rules, take the point's deduction, and buy every player amorim wants now"
1xRwTViv6b4,Reckon the now or never for Amorim was because they knew if it went to summer that he was going to city?
1xRwTViv6b4,Why upset the apple cart when the owners see 70k crowd ! Basically club owners don’t really care …
1xRwTViv6b4,How can we create chances when the ball isn't moved forward quick keep passing back in our own half
1xRwTViv6b4,What manunited need is to bring a bunch of players with no big names and no big price tags...   Two seasons of doing that in repeat will produce at least 5 players that you can build a team around....   Now start getting high profile names
1xRwTViv6b4,"How the f@ck did you get a point off us? Liverpool should have destroyed this Utd side. We really sh1t the bed in that game. Amorim is lost, he can't make a pie out of a cowpat."
1xRwTViv6b4,Soft Lad please advise your pond subscribers who you are going to buy and sell in JAN ????
1xRwTViv6b4,I don't know any football manager who would want to manage MU! Ruud might be available soon or Graham Potter?
1xRwTViv6b4,"Intelligently speaking then, man Utd needs to evaluate each current player, on how many places in the premier league there contributing, hey uh?"
1xRwTViv6b4,Do you still think we are going to win the europa league? But you call some fans are delusional 🤔🤣
1xRwTViv6b4,Ok so you criticised those who suggested to play with 4 defenders at the back but you're thinking we should get a left back. Left back in a 3 defenders system??
1xRwTViv6b4,What do except. Amorim is shite.this manager can't win against Sunday league team.plz ineos give him life tym contract 😅😅😅😅😅
1xRwTViv6b4,to be fair what club in their right mind would take antony or casemiro in their current form???
1xRwTViv6b4,"What choice does Amorim have, just stop whinging and let him get on with the job."
1xRwTViv6b4,BACK 4!! BACK 4!! BACK 4!! Garry?
1xRwTViv6b4,When do the protests start. They will only listen when the pain for the club becomes great enough and inflicted by the fans.
1xRwTViv6b4,Why stubbornness can’t be criticised ? Amorim stubbornness on Rashford costed this team a few wins because he left out the player that can finish chances
1xRwTViv6b4,Is there any other players in the UK who have won more Champions Leagues than Casemiro?
1xRwTViv6b4,Is there any other team in the UK with an £81m midfielder?
1xRwTViv6b4,Is there any other club in Europe with a £50m goalkeeper?
1xRwTViv6b4,What's wrong with mighty Manchester United ?
1xRwTViv6b4,Is Amorim the answer though? Big build up for him but he’s never had to deal with anything as bad as this. I hope he doesn’t become the victim in a long list of failed managers. Hope he can pull this around although it’s beginning to look doubtful
1xRwTViv6b4,@the United Stand why i cant see my replies to other persons?
1xRwTViv6b4,What was the Welsh impression on 4 mins in aid of?
1xRwTViv6b4,What happened to all the optimism after the draw at Anfield and the shitshow result against Southampton?
1xRwTViv6b4,"If this co-ownership is not willing to bring in new players that suit Amorim's formation and tactics, then what was the point of hiring him in the first place?"
1xRwTViv6b4,"Yes we obviously need new players..but to push us higher than last season’s finish, not to keep us safe from relegation..How bad does this have to get before we start questioning why we’re doing so much worse with the same group of players with much fewer injuries than ETH had to deal with?"
1xRwTViv6b4,Pogbas the problem  Ronaldos then problem  Fred is the problem Maguires the problem  Sanchos rhe problem Rashfords the problem  Ten hags the problem   What is the fuxking PROBELM????
1xRwTViv6b4,I'm almost glad when we get turned over now. Enough is enough!  Big Jim and his Glazer mates can all fk off right now!!! Where's the green and gold shirts and scarves? Where's the Glazers Out movement gone? Are the Revolutionaries eating prawn sandwiches?
1xRwTViv6b4,"Does anyone think we should have hired Nuno Espírito Santo instead of ETH at the time? Nuno was free agent at the time, and now he is in 2nd place with fucking Nottingham Forest! Why do we keep hiring managers with zero Premier League experience, man!"
1xRwTViv6b4,So Ten Hag was the problem?
1xRwTViv6b4,How long before the ‘We are Manchester United’ caveat doesn’t hold any weight
